"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"21811-CHH","Male",29,"No","Chhattisgarh",13,7,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",85.25,855.30,0.00,100.00,20.20,975.50,"Churned","Competitor","Competitor offered more data"
"16554-RAJ","Female",64,"No","Rajasthan",2,15,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",75.20,633.85,0.00,0.00,83.43,717.28,"Stayed","Others","Others"
"92676-MAH","Male",46,"No","Maharashtra",1,34,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","No","No","No","No","No","One Year","No","Bank Withdrawal",84.45,5848.60,0.00,40.00,2685.48,8574.08,"Stayed","Others","Others"
"37347-AND","Female",65,"No","Andhra Pradesh",4,13,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",102.40,6471.85,0.00,0.00,689.70,7161.55,"Stayed","Others","Others"
"53535-ASS","Female",28,"No","Assam",11,10,"Deal 1","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",115.55,8127.60,0.00,0.00,714.70,8842.30,"Churned","Dissatisfaction","Network reliability"
"39219-KAR","Female",58,"Yes","Karnataka",6,35,"Deal 3","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",25.30,676.35,0.00,0.00,139.25,815.60,"Churned","Price","Long distance charges"
"17059-RAJ","Female",49,"Yes","Rajasthan",9,34,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card",19.25,902.70,0.00,0.00,1119.18,2021.88,"Stayed","Others","Others"
"23294-TAM","Female",68,"Yes","Tamil Nadu",8,28,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",114.65,6049.50,0.00,0.00,615.60,6665.10,"Stayed","Others","Others"
"47612-AND","Female",58,"Yes","Andhra Pradesh",10,35,"None","Yes","No","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",105.10,1582.75,0.00,0.00,335.85,1918.60,"Churned","Competitor","Competitor made better offer"
"14331-DEL","Female",46,"Yes","Delhi",14,30,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.40,198.10,0.00,0.00,99.00,297.10,"Stayed","Others","Others"
"76357-UTT","Female",46,"No","Uttar Pradesh",5,33,"None","No","No","Yes","Cable","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",50.35,1098.85,0.00,0.00,0.00,1098.85,"Stayed","Others","Others"
"77938-MAD","Female",19,"No","Madhya Pradesh",14,14,"None","No","No","Yes","Cable","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",57.80,4212.70,1.01,0.00,0.00,4211.69,"Stayed","Others","Others"
"81013-RAJ","Male",51,"Yes","Rajasthan",3,29,"Deal 3","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","No","No","No","No","No","Month-to-Month","Yes","Credit Card",84.30,2438.60,0.00,130.00,741.90,3310.50,"Stayed","Others","Others"
"17799-UTT","Male",21,"No","Uttar Pradesh",10,10,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",100.55,7113.75,16.99,0.00,2012.14,9108.90,"Stayed","Others","Others"
"46189-MAH","Female",30,"No","Maharashtra",13,6,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.80,576.65,0.00,0.00,294.30,870.95,"Stayed","Others","Others"
"62148-JAM","Male",21,"Yes","Jammu & Kashmir",1,1,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",84.80,371.90,0.00,0.00,115.08,486.98,"Churned","Competitor","Competitor made better offer"
"31049-TAM","Female",61,"No","Tamil Nadu",7,8,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.85,167.30,0.00,0.00,28.28,195.58,"Churned","Competitor","Competitor made better offer"
"11340-JAM","Female",21,"No","Jammu & Kashmir",8,7,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal",19.95,219.50,0.00,0.00,78.60,298.10,"Stayed","Others","Others"
"41758-BIH","Male",70,"No","Bihar",10,15,"Deal 5","Yes","No","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","One Year","No","Bank Withdrawal",75.35,273.40,0.00,0.00,145.60,419.00,"Stayed","Others","Others"
"63633-KAR","Male",65,"Yes","Karnataka",11,24,"Deal 2","No","No","Yes","DSL","Yes","No","No","No","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",48.80,2555.05,0.00,0.00,0.00,2555.05,"Stayed","Others","Others"
"74023-JAM","Female",20,"Yes","Jammu & Kashmir",6,11,"None","Yes","Yes","Yes","Cable","No","No","No","No","No","No","Yes","Yes","Month-to-Month","No","Bank Withdrawal",47.15,223.15,0.00,0.00,110.05,333.20,"Churned","Competitor","Competitor made better offer"
"14575-MAH","Male",35,"No","Maharashtra",14,1,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.15,165.50,0.00,0.00,22.96,188.46,"Stayed","Others","Others"
"72939-GUJ","Male",35,"No","Gujarat",4,32,"Deal 4","Yes","Yes","Yes","DSL","No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",59.55,1144.60,0.00,0.00,225.15,1369.75,"Stayed","Others","Others"
"57115-BIH","Female",56,"Yes","Bihar",6,24,"Deal 1","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal",69.65,5326.15,0.00,0.00,263.52,5589.67,"Stayed","Others","Others"
"68244-TAM","Male",77,"Yes","Tamil Nadu",13,26,"Deal 2","No","No","Yes","DSL","Yes","No","No","Yes","No","No","No","Yes","One Year","No","Bank Withdrawal",36.10,2298.90,0.00,0.00,0.00,2298.90,"Stayed","Others","Others"
"22915-MAH","Female",41,"Yes","Maharashtra",10,28,"None","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",56.60,4072.20,0.00,0.00,0.00,4072.20,"Stayed","Others","Others"
"32554-DEL","Male",28,"No","Delhi",0,21,"None","Yes","No","Yes","Fiber Optic","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",75.90,75.90,0.00,0.00,44.56,120.46,"Churned","Competitor","Competitor made better offer"
"69435-MAD","Female",20,"Yes","Madhya Pradesh",4,8,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","No","No","Yes","One Year","Yes","Bank Withdrawal",79.20,4923.40,0.00,0.00,917.40,5840.80,"Stayed","Others","Others"
"76712-AND","Female",42,"No","Andhra Pradesh",12,2,"None","No","No","Yes","DSL","Yes","No","Yes","No","No","Yes","Yes","Yes","One Year","No","Credit Card",45.00,2196.30,0.00,0.00,0.00,2196.30,"Stayed","Others","Others"
"65631-RAJ","Female",50,"No","Rajasthan",15,7,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",85.55,85.55,0.00,0.00,33.34,118.89,"Churned","Other","Moved"
"86508-UTT","Male",50,"No","Uttar Pradesh",8,7,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",93.35,1444.65,0.00,0.00,733.95,2178.60,"Churned","Competitor","Competitor had better devices"
"87360-MAH","Female",64,"No","Maharashtra",4,9,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",109.65,5405.80,0.00,0.00,1728.50,7134.30,"Stayed","Others","Others"
"46487-KAR","Female",20,"No","Karnataka",3,2,"Deal 1","Yes","Yes","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",89.70,6429.00,0.00,0.00,2430.00,8859.00,"Stayed","Others","Others"
"38198-KER","Female",32,"No","Kerala",9,26,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Month-to-Month","No","Credit Card",84.25,3847.60,0.00,100.00,1990.42,5938.02,"Stayed","Others","Others"
"75857-MAH","Female",38,"No","Maharashtra",10,24,"None","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",92.65,6733.00,0.00,0.00,2160.00,8893.00,"Stayed","Others","Others"
"32391-BIH","Male",64,"Yes","Bihar",13,33,"Deal 1","Yes","No","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",92.45,6510.65,0.00,0.00,172.19,6682.84,"Stayed","Others","Others"
"12266-HAR","Female",46,"No","Haryana",2,5,"None","Yes","Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",79.65,3870.30,0.00,0.00,429.12,4299.42,"Stayed","Others","Others"
"97111-KAR","Female",21,"Yes","Karnataka",12,12,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",109.90,7624.20,0.00,0.00,3017.52,10641.72,"Stayed","Others","Others"
"83158-TAM","Male",65,"Yes","Tamil Nadu",1,32,"Deal 2","Yes","Yes","Yes","Cable","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","One Year","Yes","Credit Card",81.40,4354.45,0.00,0.00,2149.68,6504.13,"Stayed","Others","Others"
"67464-KAR","Female",40,"No","Karnataka",13,15,"Deal 1","Yes","No","Yes","Cable","No","Yes","No","No","No","No","No","Yes","One Year","No","Credit Card",50.55,3431.75,0.00,0.00,3142.30,6574.05,"Stayed","Others","Others"
"81184-BIH","Male",60,"No","Bihar",9,36,"Deal 3","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",81.05,2227.10,0.00,0.00,471.80,2698.90,"Churned","Competitor","Competitor had better devices"
"54671-PUN","Female",27,"Yes","Punjab",6,22,"Deal 3","Yes","Yes","Yes","DSL","No","Yes","Yes","No","No","No","Yes","Yes","Month-to-Month","No","Bank Withdrawal",62.45,2045.55,0.00,0.00,1064.96,3110.51,"Stayed","Others","Others"
"73571-DEL","Male",77,"No","Delhi",14,20,"None","Yes","No","Yes","Cable","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",75.20,1929.35,0.00,0.00,189.54,2118.89,"Churned","Attitude","Attitude of support person"
"73101-JAM","Male",21,"Yes","Jammu & Kashmir",4,3,"Deal 5","Yes","Yes","Yes","Cable","No","No","No","No","Yes","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.65,181.50,0.00,0.00,80.86,262.36,"Churned","Competitor","Competitor made better offer"
"84766-UTT","Female",53,"No","Uttar Pradesh",9,2,"None","Yes","No","Yes","Cable","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",72.90,651.40,0.00,0.00,319.41,970.81,"Churned","Competitor","Competitor made better offer"
"33497-HAR","Female",51,"Yes","Haryana",14,3,"Deal 2","Yes","Yes","Yes","Cable","Yes","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card",70.50,3627.65,0.00,0.00,2224.50,5852.15,"Stayed","Others","Others"
"95107-KER","Female",47,"Yes","Kerala",11,40,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",20.10,1470.00,0.00,0.00,2203.13,3673.13,"Stayed","Others","Others"
"57610-JAM","Female",79,"No","Jammu & Kashmir",2,24,"Deal 3","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",74.90,2303.35,0.00,0.00,1514.88,3818.23,"Churned","Attitude","Attitude of support person"
"71415-KER","Female",53,"Yes","Kerala",1,23,"Deal 4","Yes","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",100.70,1522.70,0.00,0.00,436.32,1959.02,"Stayed","Others","Others"
"28330-GUJ","Female",40,"No","Gujarat",0,30,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",105.65,6717.90,0.00,0.00,1191.93,7909.83,"Stayed","Others","Others"
"43171-MAH","Male",41,"No","Maharashtra",1,7,"None","Yes","Yes","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",114.30,8058.55,0.00,0.00,1147.68,9206.23,"Stayed","Others","Others"
"57568-KER","Female",39,"No","Kerala",14,15,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.75,58.85,0.00,0.00,73.89,132.74,"Churned","Attitude","Attitude of support person"
"12377-UTT","Female",18,"No","Uttar Pradesh",15,2,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",24.35,538.50,0.00,0.00,1104.46,1642.96,"Stayed","Others","Others"
"63614-WES","Female",58,"No","West Bengal",3,23,"None","Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal",69.85,5102.35,25.24,0.00,2042.64,7119.75,"Stayed","Others","Others"
"78895-HAR","Male",24,"Yes","Haryana",12,4,"Deal 5","No","No","Yes","Cable","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Credit Card",51.25,465.70,0.00,0.00,0.00,465.70,"Stayed","Others","Others"
"54667-TEL","Male",51,"Yes","Telangana",11,33,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",54.40,475.10,0.00,0.00,12.48,487.58,"Stayed","Others","Others"
"74887-UTT","Female",35,"No","Uttar Pradesh",12,10,"Deal 1","No","No","Yes","Cable","No","No","No","Yes","Yes","Yes","Yes","No","Two Year","No","Bank Withdrawal",50.55,3364.55,0.00,110.00,0.00,3474.55,"Stayed","Others","Others"
"78121-MAH","Male",33,"Yes","Maharashtra",0,17,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",21.05,113.85,0.00,0.00,171.30,285.15,"Churned","Attitude","Attitude of support person"
"99322-HAR","Female",34,"Yes","Haryana",11,10,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",103.70,5036.30,0.00,0.00,2172.17,7208.47,"Churned","Competitor","Competitor had better devices"
"44370-AND","Female",61,"No","Andhra Pradesh",12,15,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",19.95,1234.80,0.00,0.00,2416.68,3651.48,"Stayed","Others","Others"
"89415-WES","Female",73,"Yes","West Bengal",3,23,"Deal 4","No","No","Yes","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",29.30,355.90,0.00,0.00,0.00,355.90,"Stayed","Others","Others"
"17308-HAR","Female",59,"No","Haryana",10,18,"None","Yes","No","Yes","DSL","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",54.75,1838.80,0.00,0.00,977.13,2815.93,"Stayed","Others","Others"
"82027-UTT","Female",60,"No","Uttar Pradesh",15,25,"None","Yes","No","Yes","DSL","Yes","Yes","Yes","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",60.55,1982.60,0.00,0.00,1568.35,3550.95,"Stayed","Others","Others"
"82321-PUN","Female",35,"Yes","Punjab",7,34,"Deal 2","Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",86.20,4696.45,0.00,0.00,233.82,4930.27,"Stayed","Others","Others"
"84842-KER","Female",61,"Yes","Kerala",9,20,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",95.45,95.45,0.00,0.00,5.59,101.04,"Churned","Competitor","Competitor had better devices"
"59949-KAR","Female",39,"Yes","Karnataka",7,10,"Deal 5","Yes","No","Yes","DSL","No","No","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",63.95,318.10,0.00,0.00,69.80,387.90,"Stayed","Others","Others"
"28452-UTT","Male",60,"Yes","Uttar Pradesh",8,40,"None","Yes","No","Yes","DSL","No","Yes","No","Yes","No","Yes","Yes","No","One Year","Yes","Bank Withdrawal",65.35,1623.95,0.00,60.00,794.01,2477.96,"Stayed","Others","Others"
"41986-CHH","Male",30,"No","Chhattisgarh",11,30,"None","No","No","Yes","DSL","No","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","No","Credit Card",50.20,2554.00,27.01,0.00,0.00,2526.99,"Stayed","Others","Others"
"15658-RAJ","Female",56,"No","Rajasthan",8,33,"None","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",63.80,4684.30,0.00,0.00,0.00,4684.30,"Stayed","Others","Others"
"28367-TAM","Female",49,"Yes","Tamil Nadu",9,23,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",20.05,614.45,9.73,0.00,477.12,1081.84,"Stayed","Others","Others"
"67882-JAM","Female",43,"Yes","Jammu & Kashmir",2,8,"None","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",101.15,842.90,0.00,0.00,135.04,977.94,"Churned","Competitor","Competitor made better offer"
"97824-BIH","Female",38,"Yes","Bihar",11,15,"Deal 2","Yes","Yes","Yes","DSL","No","No","Yes","No","No","Yes","Yes","No","One Year","No","Mailed Check",65.00,2531.80,0.00,140.00,1539.55,4211.35,"Stayed","Others","Others"
"63437-MAH","Female",34,"Yes","Maharashtra",12,16,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.25,86.05,0.00,0.00,105.05,191.10,"Stayed","Others","Others"
"83900-HAR","Female",55,"Yes","Haryana",2,31,"None","No","No","Yes","DSL","Yes","No","No","Yes","No","No","No","No","One Year","Yes","Credit Card",36.05,402.60,0.00,100.00,0.00,502.60,"Stayed","Others","Others"
"46172-ASS","Male",60,"Yes","Assam",1,20,"None","Yes","No","Yes","Fiber Optic","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",96.10,453.40,0.00,0.00,155.45,608.85,"Churned","Competitor","Competitor made better offer"
"52174-UTT","Female",64,"No","Uttar Pradesh",7,5,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.05,326.65,0.00,0.00,664.16,990.81,"Stayed","Others","Others"
"68783-JAM","Female",76,"No","Jammu & Kashmir",6,27,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","No","Yes","Yes","Yes","No","Yes","One Year","No","Bank Withdrawal",105.75,7805.85,0.00,0.00,433.10,8238.95,"Stayed","Others","Others"
"59509-ODI","Male",27,"No","Odisha",5,20,"None","No","No","Yes","DSL","No","Yes","Yes","Yes","No","No","No","Yes","One Year","Yes","Credit Card",40.40,422.60,0.00,0.00,0.00,422.60,"Stayed","Others","Others"
"37267-MAH","Female",35,"No","Maharashtra",1,30,"Deal 1","Yes","Yes","Yes","Cable","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",80.45,5662.25,0.00,0.00,1887.18,7549.43,"Stayed","Others","Others"
"43887-MAH","Female",62,"Yes","Maharashtra",4,27,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",99.15,6010.05,0.00,0.00,3009.13,9019.18,"Churned","Dissatisfaction","Service dissatisfaction"
"57878-MAH","Female",54,"No","Maharashtra",13,34,"None","Yes","No","Yes","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",84.80,6130.90,0.00,0.00,1637.26,7768.16,"Stayed","Others","Others"
"18160-KAR","Male",54,"No","Karnataka",13,5,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",19.85,178.80,0.00,0.00,366.66,545.46,"Stayed","Others","Others"
"49879-UTT","Female",65,"No","Uttar Pradesh",13,32,"None","Yes","No","Yes","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",49.45,314.60,0.00,0.00,234.96,549.56,"Stayed","Others","Others"
"87436-TAM","Female",60,"Yes","Tamil Nadu",4,26,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",88.80,2274.35,0.00,50.00,990.34,3314.69,"Churned","Dissatisfaction","Service dissatisfaction"
"78962-TAM","Male",34,"Yes","Tamil Nadu",7,6,"Deal 5","Yes","No","Yes","Cable","Yes","Yes","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",55.15,322.90,0.00,0.00,41.88,364.78,"Stayed","Others","Others"
"75305-KAR","Male",57,"No","Karnataka",9,28,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",84.80,888.75,0.00,0.00,336.27,1225.02,"Stayed","Others","Others"
"44755-JHA","Female",28,"Yes","Jharkhand",9,19,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","Yes","No","Month-to-Month","Yes","Bank Withdrawal",80.55,80.55,0.00,0.00,43.67,124.22,"Churned","Competitor","Competitor had better devices"
