"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"43937-DEL","Male",47,"Yes","Delhi",3,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",23.49,23.16,0.00,0.00,11.07,34.23,"Joined","Others","Others"
"44865-BIH","Male",19,"Yes","Bihar",5,2,"Deal 5","Yes","Yes","Yes","DSL","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",79.75,144.92,0.00,0.00,7.88,152.80,"Joined","Others","Others"
"23975-ODI","Male",38,"No","Odisha",1,1,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",82.27,76.97,0.00,0.00,32.90,109.87,"Joined","Others","Others"
"75428-JHA","Female",36,"No","Jharkhand",1,0,"Deal 2","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",23.23,21.98,0.00,20.00,58.04,100.02,"Joined","Others","Others"
"16304-RAJ","Female",30,"Yes","Rajasthan",3,1,"nan","Yes","No","Yes","DSL","No","No","Yes","No","No","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",51.83,50.89,0.00,0.00,30.75,81.64,"Joined","Others","Others"
"77263-BIH","Male",64,"Yes","Bihar",3,1,"nan","Yes","Yes","Yes","Cable","No","No","Yes","No","No","No","Yes","Yes","One Year","Yes","Mailed Check",77.48,70.96,0.00,0.00,49.33,120.29,"Joined","Others","Others"
"42658-ASS","Male",18,"No","Assam",2,0,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",22.16,21.00,0.00,10.00,54.37,85.37,"Joined","Others","Others"
"11898-ASS","Female",43,"No","Assam",1,0,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",21.52,21.96,0.00,0.00,58.03,79.99,"Joined","Others","Others"
"52870-CHH","Male",57,"No","Chhattisgarh",3,0,"Deal 5","Yes","No","Yes","Cable","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card",67.00,63.90,0.00,0.00,49.69,113.59,"Joined","Others","Others"
"46116-HAR","Female",61,"No","Haryana",0,0,"Deal 2","Yes","Yes","Yes","Cable","No","No","No","No","Yes","No","No","No","Month-to-Month","No","Bank Withdrawal",89.39,84.67,0.00,0.00,40.90,125.57,"Joined","Others","Others"
"48547-TEL","Female",36,"No","Telangana",2,2,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","One Year","Yes","Credit Card",52.77,103.64,0.00,0.00,58.61,162.25,"Joined","Others","Others"
"32010-PUN","Female",31,"Yes","Punjab",0,1,"nan","Yes","Yes","Yes","Cable","No","No","No","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal",82.29,75.55,0.00,0.00,15.80,91.35,"Joined","Others","Others"
"69711-RAJ","Male",18,"Yes","Rajasthan",0,0,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",64.97,66.81,0.00,0.00,3.82,70.63,"Joined","Others","Others"
"54900-ODI","Male",35,"No","Odisha",0,0,"Deal 2","Yes","Yes","Yes","DSL","Yes","No","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",68.86,68.49,0.00,0.00,42.16,110.65,"Joined","Others","Others"
"28230-KAR","Male",34,"No","Karnataka",4,0,"Deal 5","Yes","Yes","Yes","Fiber Optic","Yes","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",88.58,86.59,0.00,0.00,0.46,87.05,"Joined","Others","Others"
"47418-UTT","Female",32,"No","Uttar Pradesh",1,0,"nan","Yes","No","Yes","DSL","No","No","Yes","No","Yes","Yes","No","No","Month-to-Month","No","Credit Card",79.55,82.69,0.00,0.00,23.39,106.08,"Joined","Others","Others"
"54363-UTT","Female",44,"No","Uttarakhand",4,0,"nan","Yes","Yes","Yes","Cable","Yes","No","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",74.33,70.48,0.00,0.00,24.76,95.24,"Joined","Others","Others"
"61649-RAJ","Male",47,"Yes","Rajasthan",2,0,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",23.10,22.64,0.00,0.00,0.70,23.34,"Joined","Others","Others"
"12282-MAD","Male",37,"Yes","Madhya Pradesh",0,0,"nan","Yes","No","Yes","Cable","No","No","No","No","Yes","Yes","No","Yes","Month-to-Month","No","Mailed Check",100.89,102.29,0.00,0.00,53.38,155.67,"Joined","Others","Others"
"93555-PUD","Female",28,"Yes","Puducherry",2,2,"Deal 4","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",25.57,50.91,0.00,0.00,4.30,55.21,"Joined","Others","Others"
"21120-AND","Female",41,"No","Andhra Pradesh",2,0,"Deal 3","Yes","Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Yes","No","Month-to-Month","No","Credit Card",77.10,73.67,0.00,0.00,28.44,102.11,"Joined","Others","Others"
"40403-TEL","Female",57,"No","Telangana",1,2,"Deal 3","Yes","No","Yes","Cable","No","No","Yes","No","No","No","No","Yes","Two Year","Yes","Credit Card",66.16,129.16,0.00,0.00,14.10,143.26,"Joined","Others","Others"
"10358-AND","Female",54,"No","Andhra Pradesh",2,2,"nan","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","One Year","Yes","Bank Withdrawal",54.27,106.37,0.00,10.00,7.84,124.21,"Joined","Others","Others"
"36086-AND","Female",18,"Yes","Andhra Pradesh",4,2,"nan","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",95.80,189.74,0.00,0.00,48.40,238.14,"Joined","Others","Others"
"29503-WES","Male",57,"No","West Bengal",1,2,"nan","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",70.11,146.34,0.00,0.00,59.87,206.21,"Joined","Others","Others"
"94761-UTT","Male",36,"No","Uttar Pradesh",1,0,"Deal 3","Yes","Yes","Yes","DSL","Yes","No","No","No","No","No","Yes","Yes","Month-to-Month","No","Mailed Check",95.62,87.00,0.00,0.00,6.66,93.66,"Joined","Others","Others"
"20207-CHH","Female",45,"Yes","Chhattisgarh",3,1,"Deal 3","Yes","No","Yes","DSL","No","No","Yes","Yes","Yes","Yes","No","No","Month-to-Month","Yes","Mailed Check",83.43,79.56,0.00,0.00,7.38,86.94,"Joined","Others","Others"
"26566-JAM","Male",51,"No","Jammu & Kashmir",3,1,"nan","Yes","No","Yes","Cable","Yes","No","Yes","No","No","No","Yes","No","Month-to-Month","Yes","Credit Card",102.66,97.28,0.00,0.00,30.67,127.95,"Joined","Others","Others"
"78703-ASS","Female",35,"No","Assam",3,2,"Deal 1","Yes","Yes","Yes","Cable","No","No","No","No","No","Yes","No","Yes","One Year","Yes","Mailed Check",53.12,109.07,0.00,0.00,8.35,117.42,"Joined","Others","Others"
"22180-KER","Male",42,"Yes","Kerala",1,2,"Deal 3","Yes","Yes","Yes","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Credit Card",77.04,139.88,0.00,0.00,24.99,164.87,"Joined","Others","Others"
"36654-CHH","Female",49,"Yes","Chhattisgarh",4,0,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","No","Yes","Yes","Month-to-Month","Yes","Mailed Check",49.07,50.31,0.00,0.00,22.75,73.06,"Joined","Others","Others"
"52965-MAH","Male",22,"No","Maharashtra",1,2,"nan","Yes","No","Yes","Fiber Optic","Yes","No","No","No","No","Yes","No","No","Month-to-Month","Yes","Credit Card",81.49,148.55,0.00,0.00,22.06,170.61,"Joined","Others","Others"
"91029-TAM","Male",41,"No","Tamil Nadu",4,2,"Deal 5","Yes","Yes","Yes","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",97.32,204.09,0.00,0.00,31.84,235.93,"Joined","Others","Others"
"88257-ODI","Male",63,"Yes","Odisha",2,1,"nan","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","No","Yes","No","Yes","Month-to-Month","Yes","Credit Card",69.16,71.48,0.00,0.00,3.73,75.21,"Joined","Others","Others"
"26241-JAM","Male",18,"No","Jammu & Kashmir",0,1,"Deal 5","Yes","No","Yes","Cable","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",56.60,56.67,0.00,0.00,59.70,116.37,"Joined","Others","Others"
"64110-ASS","Female",39,"No","Assam",4,1,"Deal 4","Yes","Yes","Yes","Cable","No","Yes","Yes","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",93.88,95.16,0.00,0.00,28.61,123.77,"Joined","Others","Others"
"73069-KAR","Male",62,"No","Karnataka",3,1,"nan","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","Yes","No","Yes","One Year","Yes","Credit Card",78.66,72.61,0.00,30.00,57.29,159.90,"Joined","Others","Others"
"95663-DEL","Male",36,"Yes","Delhi",2,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.20,19.89,0.00,0.00,39.40,59.29,"Joined","Others","Others"
"73232-ASS","Female",27,"Yes","Assam",2,0,"Deal 5","Yes","Yes","Yes","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",99.63,98.50,0.00,0.00,19.89,118.39,"Joined","Others","Others"
"23869-GUJ","Female",51,"No","Gujarat",0,1,"Deal 3","Yes","Yes","Yes","DSL","No","No","No","No","No","No","Yes","No","Two Year","Yes","Credit Card",82.74,79.33,0.00,0.00,31.92,111.25,"Joined","Others","Others"
"44148-PUD","Male",23,"Yes","Puducherry",1,1,"Deal 5","Yes","Yes","Yes","Cable","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",114.97,110.25,0.00,0.00,39.66,149.91,"Joined","Others","Others"
"13273-BIH","Female",23,"Yes","Bihar",2,1,"Deal 1","Yes","Yes","Yes","DSL","Yes","No","No","No","Yes","No","No","Yes","Month-to-Month","No","Mailed Check",57.61,57.85,0.00,0.00,51.70,109.55,"Joined","Others","Others"
"29873-JAM","Male",49,"Yes","Jammu & Kashmir",5,2,"nan","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","No","No","No","Yes","Yes","Month-to-Month","No","Mailed Check",102.20,197.13,0.00,0.00,28.94,226.07,"Joined","Others","Others"
"77391-UTT","Female",23,"Yes","Uttar Pradesh",4,2,"Deal 3","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",24.37,50.09,0.00,30.00,37.68,117.77,"Joined","Others","Others"
"47327-ODI","Female",41,"No","Odisha",1,0,"nan","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","No","No","Yes","Yes","Yes","Two Year","No","Mailed Check",111.11,101.94,0.00,0.00,47.12,149.06,"Joined","Others","Others"
"99116-ODI","Female",30,"No","Odisha",2,1,"Deal 5","Yes","No","Yes","Fiber Optic","Yes","No","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",59.37,59.58,0.00,0.00,35.72,95.30,"Joined","Others","Others"
"40949-JHA","Female",31,"No","Jharkhand",1,1,"Deal 2","Yes","No","Yes","DSL","Yes","No","No","No","Yes","Yes","No","No","Month-to-Month","Yes","Mailed Check",111.27,103.70,0.00,20.00,0.40,124.10,"Joined","Others","Others"
"94381-PUD","Male",35,"Yes","Puducherry",1,2,"nan","Yes","No","Yes","Cable","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Mailed Check",51.48,96.66,0.00,0.00,43.41,140.07,"Joined","Others","Others"
"39943-UTT","Female",63,"No","Uttarakhand",2,0,"Deal 1","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","One Year","No","Bank Withdrawal",92.10,95.12,0.00,0.00,29.61,124.73,"Joined","Others","Others"
"86162-CHH","Female",59,"No","Chhattisgarh",3,1,"nan","Yes","Yes","Yes","DSL","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",89.66,89.43,0.00,20.00,3.84,113.27,"Joined","Others","Others"
"91982-MAH","Female",46,"Yes","Maharashtra",2,1,"nan","Yes","Yes","Yes","Cable","No","Yes","No","No","Yes","No","No","No","Month-to-Month","No","Mailed Check",97.27,89.15,0.00,0.00,18.59,107.74,"Joined","Others","Others"
"13606-BIH","Male",60,"Yes","Bihar",1,0,"Deal 4","Yes","No","Yes","DSL","No","No","No","Yes","Yes","Yes","No","Yes","One Year","Yes","Credit Card",103.02,103.18,0.00,0.00,51.53,154.71,"Joined","Others","Others"
"16968-WES","Male",23,"Yes","West Bengal",2,2,"nan","Yes","No","Yes","Cable","No","No","Yes","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",53.50,104.63,0.00,0.00,14.72,119.35,"Joined","Others","Others"
"57861-JHA","Male",45,"Yes","Jharkhand",4,0,"Deal 2","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",87.39,85.37,0.00,0.00,45.89,131.26,"Joined","Others","Others"
"15126-WES","Female",18,"Yes","West Bengal",4,2,"Deal 2","Yes","No","Yes","Cable","No","No","No","No","No","No","Yes","No","Month-to-Month","No","Credit Card",76.59,148.99,0.00,0.00,24.58,173.57,"Joined","Others","Others"
"33185-UTT","Male",43,"No","Uttar Pradesh",1,1,"Deal 1","Yes","No","Yes","DSL","No","No","No","No","No","Yes","No","Yes","Month-to-Month","No","Mailed Check",76.25,76.71,0.00,0.00,22.17,98.88,"Joined","Others","Others"
"18026-AND","Female",49,"Yes","Andhra Pradesh",2,2,"nan","Yes","No","Yes","Cable","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",72.06,145.92,0.00,10.00,45.52,201.44,"Joined","Others","Others"
"91471-WES","Female",22,"No","West Bengal",3,0,"nan","Yes","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Credit Card",71.80,67.55,0.00,0.00,15.84,83.39,"Joined","Others","Others"
"22226-TEL","Female",42,"No","Telangana",1,0,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check",23.30,24.41,0.00,0.00,46.42,70.83,"Joined","Others","Others"
"10203-ODI","Male",18,"No","Odisha",1,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",24.59,23.71,0.00,0.00,30.85,54.56,"Joined","Others","Others"
"22391-GUJ","Male",45,"Yes","Gujarat",8,2,"nan","Yes","Yes","Yes","Cable","Yes","Yes","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",46.01,94.37,0.00,0.00,33.80,128.17,"Joined","Others","Others"
"96724-HAR","Male",44,"Yes","Haryana",4,1,"nan","Yes","Yes","Yes","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check",101.31,105.60,0.00,0.00,21.75,127.35,"Joined","Others","Others"
"73185-PUD","Female",69,"Yes","Puducherry",1,1,"Deal 5","Yes","Yes","Yes","Cable","Yes","Yes","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",57.00,59.08,0.00,0.00,57.21,116.29,"Joined","Others","Others"
"29404-CHH","Female",40,"Yes","Chhattisgarh",2,2,"nan","Yes","No","Yes","Fiber Optic","Yes","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",105.41,215.04,0.00,10.00,7.51,232.55,"Joined","Others","Others"
"52788-UTT","Female",52,"Yes","Uttarakhand",2,2,"Deal 1","Yes","No","Yes","Cable","No","Yes","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",110.97,232.55,0.00,0.00,6.87,239.42,"Joined","Others","Others"
"85831-MAD","Male",64,"No","Madhya Pradesh",1,0,"Deal 1","Yes","No","Yes","DSL","No","No","Yes","Yes","No","Yes","Yes","No","Month-to-Month","Yes","Mailed Check",55.84,56.18,0.00,0.00,9.36,65.54,"Joined","Others","Others"
"44057-TEL","Female",23,"No","Telangana",1,0,"Deal 1","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",24.58,22.83,0.00,0.00,32.83,55.66,"Joined","Others","Others"
"55991-MAD","Male",23,"Yes","Madhya Pradesh",1,2,"Deal 1","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card",25.52,51.61,0.00,0.00,28.99,80.60,"Joined","Others","Others"
"16587-UTT","Male",43,"No","Uttarakhand",2,1,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",19.40,19.99,0.00,0.00,58.21,78.20,"Joined","Others","Others"
"58920-UTT","Male",36,"No","Uttar Pradesh",1,0,"Deal 1","Yes","No","Yes","Cable","No","Yes","No","No","No","Yes","No","No","Month-to-Month","Yes","Mailed Check",70.72,69.73,0.00,0.00,59.31,129.04,"Joined","Others","Others"
"39437-RAJ","Male",34,"No","Rajasthan",3,0,"Deal 1","Yes","Yes","Yes","Cable","Yes","Yes","Yes","No","No","No","No","No","Month-to-Month","No","Credit Card",86.30,79.67,0.00,0.00,25.80,105.47,"Joined","Others","Others"
"62509-JAM","Male",48,"Yes","Jammu & Kashmir",3,0,"nan","Yes","No","Yes","Cable","Yes","No","No","No","Yes","No","Yes","No","One Year","No","Mailed Check",109.99,106.40,0.00,0.00,2.98,109.38,"Joined","Others","Others"
"29692-DEL","Female",43,"Yes","Delhi",3,0,"Deal 3","Yes","Yes","Yes","Cable","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",74.30,74.31,0.00,20.00,15.93,110.24,"Joined","Others","Others"
"19221-JAM","Male",47,"No","Jammu & Kashmir",5,2,"nan","Yes","No","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",51.23,106.49,0.00,0.00,5.54,112.03,"Joined","Others","Others"
"92103-HAR","Female",26,"Yes","Haryana",2,1,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",24.03,22.04,0.00,20.00,47.05,89.09,"Joined","Others","Others"
"71899-WES","Male",21,"Yes","West Bengal",3,2,"Deal 5","Yes","No","Yes","Cable","Yes","Yes","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Mailed Check",65.16,125.77,0.00,0.00,6.99,132.76,"Joined","Others","Others"
"45440-TAM","Male",58,"No","Tamil Nadu",1,2,"nan","Yes","No","Yes","DSL","No","Yes","Yes","No","No","Yes","No","Yes","Month-to-Month","Yes","Credit Card",53.31,110.28,0.00,0.00,41.98,152.26,"Joined","Others","Others"
"15898-UTT","Female",27,"No","Uttarakhand",0,1,"Deal 5","Yes","Yes","Yes","Cable","No","No","Yes","No","No","Yes","Yes","Yes","One Year","Yes","Mailed Check",93.44,92.15,0.00,0.00,41.33,133.48,"Joined","Others","Others"
"30884-BIH","Male",38,"Yes","Bihar",1,0,"Deal 4","Yes","No","Yes","Cable","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",77.14,77.29,0.00,0.00,25.25,102.54,"Joined","Others","Others"
"32553-MAH","Male",59,"Yes","Maharashtra",1,2,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",25.42,49.66,0.00,0.00,2.64,52.30,"Joined","Others","Others"
"99424-WES","Male",50,"No","West Bengal",1,0,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",18.85,18.49,0.00,0.00,13.02,31.51,"Joined","Others","Others"
"67530-KAR","Female",18,"No","Karnataka",2,0,"Deal 4","Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",51.40,49.56,0.00,0.00,49.47,99.03,"Joined","Others","Others"
"29094-CHH","Male",34,"Yes","Chhattisgarh",3,0,"nan","Yes","Yes","Yes","DSL","Yes","Yes","No","No","Yes","No","Yes","Yes","Month-to-Month","Yes","Mailed Check",101.38,95.29,0.00,30.00,1.55,126.84,"Joined","Others","Others"
"72993-MAD","Male",36,"Yes","Madhya Pradesh",2,2,"Deal 1","Yes","No","Yes","DSL","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",101.35,184.77,0.00,0.00,49.81,234.58,"Joined","Others","Others"
"96700-PUD","Male",34,"No","Puducherry",1,1,"nan","Yes","Yes","Yes","Cable","No","Yes","No","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check",72.84,71.41,0.00,0.00,45.09,116.50,"Joined","Others","Others"
"22205-JHA","Male",32,"No","Jharkhand",0,0,"Deal 3","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal",20.54,18.78,0.00,0.00,20.25,39.03,"Joined","Others","Others"
"25972-MAD","Female",26,"Yes","Madhya Pradesh",0,0,"Deal 2","Yes","No","Yes","DSL","No","Yes","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",73.54,66.57,0.00,0.00,41.83,108.40,"Joined","Others","Others"
"93829-CHH","Male",21,"No","Chhattisgarh",3,2,"nan","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",24.61,44.63,0.00,0.00,32.11,76.74,"Joined","Others","Others"
"36553-PUD","Female",34,"No","Puducherry",2,1,"Deal 3","Yes","Yes","Yes","Cable","No","Yes","No","No","No","No","Yes","Yes","One Year","No","Mailed Check",104.54,98.46,0.00,0.00,5.97,104.43,"Joined","Others","Others"
"54910-GUJ","Female",36,"No","Gujarat",0,0,"Deal 2","Yes","No","Yes","DSL","No","No","No","No","Yes","Yes","Yes","No","Month-to-Month","No","Bank Withdrawal",54.46,53.94,0.00,0.00,34.52,88.46,"Joined","Others","Others"
"66997-ODI","Female",28,"No","Odisha",3,2,"Deal 1","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Mailed Check",45.96,91.43,0.00,0.00,32.89,124.32,"Joined","Others","Others"
"23210-PUD","Female",50,"Yes","Puducherry",4,2,"nan","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","No","Yes","Yes","Month-to-Month","No","Credit Card",93.85,192.51,0.00,0.00,34.87,227.38,"Joined","Others","Others"
"63370-CHH","Female",49,"No","Chhattisgarh",0,2,"nan","Yes","Yes","Yes","Cable","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",107.60,197.50,0.00,0.00,42.73,240.23,"Joined","Others","Others"
"30955-JAM","Male",22,"No","Jammu & Kashmir",0,2,"nan","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card",22.53,43.15,0.00,0.00,59.33,102.48,"Joined","Others","Others"
"35216-UTT","Female",28,"No","Uttar Pradesh",4,0,"Deal 2","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Mailed Check",20.52,20.52,0.00,0.00,34.36,54.88,"Joined","Others","Others"
"89526-ODI","Female",37,"Yes","Odisha",3,0,"Deal 1","Yes","Yes","Yes","Cable","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Mailed Check",51.02,50.08,0.00,0.00,38.27,88.35,"Joined","Others","Others"
"70197-AND","Female",69,"No","Andhra Pradesh",2,2,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","Yes","No","No","No","No","One Year","Yes","Credit Card",46.47,95.26,0.00,0.00,57.99,153.25,"Joined","Others","Others"
"19290-KAR","Female",39,"Yes","Karnataka",2,0,"nan","Yes","Yes","Yes","DSL","No","No","No","Yes","Yes","Yes","No","Yes","Month-to-Month","No","Bank Withdrawal",52.99,54.71,0.00,0.00,23.24,77.95,"Joined","Others","Others"
"25540-JHA","Female",18,"No","Jharkhand",4,1,"Deal 4","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",47.94,44.97,0.00,0.00,31.80,76.77,"Joined","Others","Others"
"71816-AND","Female",25,"No","Andhra Pradesh",1,2,"Deal 4","Yes","Yes","Yes","Cable","No","Yes","No","No","Yes","Yes","No","No","One Year","Yes","Credit Card",70.19,128.96,0.00,10.00,58.26,197.22,"Joined","Others","Others"
